"Observation station,""Year"",""Month"",""Day"",""Time [Local time]"",""Global radiation mean [W/m2]"""
"Juva Partala,""2023"",""3"",""22"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""22"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""06:00"",""0.1"""
"Juva Partala,""2023"",""3"",""23"",""07:00"",""6.7"""
"Juva Partala,""2023"",""3"",""23"",""08:00"",""17.5"""
"Juva Partala,""2023"",""3"",""23"",""09:00"",""176.3"""
"Juva Partala,""2023"",""3"",""23"",""10:00"",""183.6"""
"Juva Partala,""2023"",""3"",""23"",""11:00"",""171.2"""
"Juva Partala,""2023"",""3"",""23"",""12:00"",""164.1"""
"Juva Partala,""2023"",""3"",""23"",""13:00"",""259.7"""
"Juva Partala,""2023"",""3"",""23"",""14:00"",""112.3"""
"Juva Partala,""2023"",""3"",""23"",""15:00"",""156.6"""
"Juva Partala,""2023"",""3"",""23"",""16:00"",""84.7"""
"Juva Partala,""2023"",""3"",""23"",""17:00"",""57.3"""
"Juva Partala,""2023"",""3"",""23"",""18:00"",""33.8"""
"Juva Partala,""2023"",""3"",""23"",""19:00"",""4.2"""
"Juva Partala,""2023"",""3"",""23"",""20:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""23"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""06:00"",""0.8"""
"Juva Partala,""2023"",""3"",""24"",""07:00"",""27.2"""
"Juva Partala,""2023"",""3"",""24"",""08:00"",""92"""
"Juva Partala,""2023"",""3"",""24"",""09:00"",""218.5"""
"Juva Partala,""2023"",""3"",""24"",""10:00"",""245.3"""
"Juva Partala,""2023"",""3"",""24"",""11:00"",""221.4"""
"Juva Partala,""2023"",""3"",""24"",""12:00"",""209.7"""
"Juva Partala,""2023"",""3"",""24"",""13:00"",""253.4"""
"Juva Partala,""2023"",""3"",""24"",""14:00"",""153"""
"Juva Partala,""2023"",""3"",""24"",""15:00"",""53.9"""
"Juva Partala,""2023"",""3"",""24"",""16:00"",""55.2"""
"Juva Partala,""2023"",""3"",""24"",""17:00"",""61"""
"Juva Partala,""2023"",""3"",""24"",""18:00"",""24.4"""
"Juva Partala,""2023"",""3"",""24"",""19:00"",""2.4"""
"Juva Partala,""2023"",""3"",""24"",""20:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""24"",""23:00"",""0.1"""
"Juva Partala,""2023"",""3"",""25"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""06:00"",""0.1"""
"Juva Partala,""2023"",""3"",""25"",""07:00"",""6.4"""
"Juva Partala,""2023"",""3"",""25"",""08:00"",""35.2"""
"Juva Partala,""2023"",""3"",""25"",""09:00"",""59.6"""
"Juva Partala,""2023"",""3"",""25"",""10:00"",""109.8"""
"Juva Partala,""2023"",""3"",""25"",""11:00"",""187.6"""
"Juva Partala,""2023"",""3"",""25"",""12:00"",""207.2"""
"Juva Partala,""2023"",""3"",""25"",""13:00"",""234.4"""
"Juva Partala,""2023"",""3"",""25"",""14:00"",""194.5"""
"Juva Partala,""2023"",""3"",""25"",""15:00"",""119.6"""
"Juva Partala,""2023"",""3"",""25"",""16:00"",""70.5"""
"Juva Partala,""2023"",""3"",""25"",""17:00"",""37.8"""
"Juva Partala,""2023"",""3"",""25"",""18:00"",""15.4"""
"Juva Partala,""2023"",""3"",""25"",""19:00"",""1.5"""
"Juva Partala,""2023"",""3"",""25"",""20:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""25"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""06:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""07:00"",""0.5"""
"Juva Partala,""2023"",""3"",""26"",""08:00"",""20.2"""
"Juva Partala,""2023"",""3"",""26"",""09:00"",""60.4"""
"Juva Partala,""2023"",""3"",""26"",""10:00"",""86.9"""
"Juva Partala,""2023"",""3"",""26"",""11:00"",""178.7"""
"Juva Partala,""2023"",""3"",""26"",""12:00"",""295.4"""
"Juva Partala,""2023"",""3"",""26"",""13:00"",""285.5"""
"Juva Partala,""2023"",""3"",""26"",""14:00"",""339.9"""
"Juva Partala,""2023"",""3"",""26"",""15:00"",""225"""
"Juva Partala,""2023"",""3"",""26"",""16:00"",""174.7"""
"Juva Partala,""2023"",""3"",""26"",""17:00"",""132.4"""
"Juva Partala,""2023"",""3"",""26"",""18:00"",""73.6"""
"Juva Partala,""2023"",""3"",""26"",""19:00"",""44.9"""
"Juva Partala,""2023"",""3"",""26"",""20:00"",""6.5"""
"Juva Partala,""2023"",""3"",""26"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""26"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""06:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""07:00"",""0.9"""
"Juva Partala,""2023"",""3"",""27"",""08:00"",""27.1"""
"Juva Partala,""2023"",""3"",""27"",""09:00"",""71.5"""
"Juva Partala,""2023"",""3"",""27"",""10:00"",""154.5"""
"Juva Partala,""2023"",""3"",""27"",""11:00"",""189.4"""
"Juva Partala,""2023"",""3"",""27"",""12:00"",""313.8"""
"Juva Partala,""2023"",""3"",""27"",""13:00"",""203"""
"Juva Partala,""2023"",""3"",""27"",""14:00"",""267.6"""
"Juva Partala,""2023"",""3"",""27"",""15:00"",""185.5"""
"Juva Partala,""2023"",""3"",""27"",""16:00"",""138.3"""
"Juva Partala,""2023"",""3"",""27"",""17:00"",""88.4"""
"Juva Partala,""2023"",""3"",""27"",""18:00"",""53.2"""
"Juva Partala,""2023"",""3"",""27"",""19:00"",""24.2"""
"Juva Partala,""2023"",""3"",""27"",""20:00"",""3.5"""
"Juva Partala,""2023"",""3"",""27"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""27"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""06:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""07:00"",""0.9"""
"Juva Partala,""2023"",""3"",""28"",""08:00"",""14.9"""
"Juva Partala,""2023"",""3"",""28"",""09:00"",""36.5"""
"Juva Partala,""2023"",""3"",""28"",""10:00"",""78.2"""
"Juva Partala,""2023"",""3"",""28"",""11:00"",""112"""
"Juva Partala,""2023"",""3"",""28"",""12:00"",""148.1"""
"Juva Partala,""2023"",""3"",""28"",""13:00"",""124.4"""
"Juva Partala,""2023"",""3"",""28"",""14:00"",""118.7"""
"Juva Partala,""2023"",""3"",""28"",""15:00"",""175.3"""
"Juva Partala,""2023"",""3"",""28"",""16:00"",""146.3"""
"Juva Partala,""2023"",""3"",""28"",""17:00"",""100.9"""
"Juva Partala,""2023"",""3"",""28"",""18:00"",""61.8"""
"Juva Partala,""2023"",""3"",""28"",""19:00"",""31.6"""
"Juva Partala,""2023"",""3"",""28"",""20:00"",""4.8"""
"Juva Partala,""2023"",""3"",""28"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""28"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""06:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""07:00"",""2.4"""
"Juva Partala,""2023"",""3"",""29"",""08:00"",""24.8"""
"Juva Partala,""2023"",""3"",""29"",""09:00"",""72.2"""
"Juva Partala,""2023"",""3"",""29"",""10:00"",""170.2"""
"Juva Partala,""2023"",""3"",""29"",""11:00"",""262.6"""
"Juva Partala,""2023"",""3"",""29"",""12:00"",""345.7"""
"Juva Partala,""2023"",""3"",""29"",""13:00"",""357.9"""
"Juva Partala,""2023"",""3"",""29"",""14:00"",""365.6"""
"Juva Partala,""2023"",""3"",""29"",""15:00"",""248.5"""
"Juva Partala,""2023"",""3"",""29"",""16:00"",""182.1"""
"Juva Partala,""2023"",""3"",""29"",""17:00"",""126.4"""
"Juva Partala,""2023"",""3"",""29"",""18:00"",""80.7"""
"Juva Partala,""2023"",""3"",""29"",""19:00"",""57.7"""
"Juva Partala,""2023"",""3"",""29"",""20:00"",""14.8"""
"Juva Partala,""2023"",""3"",""29"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""29"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""06:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""07:00"",""5"""
"Juva Partala,""2023"",""3"",""30"",""08:00"",""148.2"""
"Juva Partala,""2023"",""3"",""30"",""09:00"",""341.9"""
"Juva Partala,""2023"",""3"",""30"",""10:00"",""502.5"""
"Juva Partala,""2023"",""3"",""30"",""11:00"",""541.8"""
"Juva Partala,""2023"",""3"",""30"",""12:00"",""559.8"""
"Juva Partala,""2023"",""3"",""30"",""13:00"",""583"""
"Juva Partala,""2023"",""3"",""30"",""14:00"",""377.2"""
"Juva Partala,""2023"",""3"",""30"",""15:00"",""493.3"""
"Juva Partala,""2023"",""3"",""30"",""16:00"",""286"""
"Juva Partala,""2023"",""3"",""30"",""17:00"",""301.8"""
"Juva Partala,""2023"",""3"",""30"",""18:00"",""128.7"""
"Juva Partala,""2023"",""3"",""30"",""19:00"",""58.1"""
"Juva Partala,""2023"",""3"",""30"",""20:00"",""12.3"""
"Juva Partala,""2023"",""3"",""30"",""21:00"",""0.1"""
"Juva Partala,""2023"",""3"",""30"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""30"",""23:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""00:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""01:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""02:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""03:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""04:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""05:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""06:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""07:00"",""5.4"""
"Juva Partala,""2023"",""3"",""31"",""08:00"",""149.1"""
"Juva Partala,""2023"",""3"",""31"",""09:00"",""339.7"""
"Juva Partala,""2023"",""3"",""31"",""10:00"",""475"""
"Juva Partala,""2023"",""3"",""31"",""11:00"",""501.7"""
"Juva Partala,""2023"",""3"",""31"",""12:00"",""583.9"""
"Juva Partala,""2023"",""3"",""31"",""13:00"",""620.3"""
"Juva Partala,""2023"",""3"",""31"",""14:00"",""609.3"""
"Juva Partala,""2023"",""3"",""31"",""15:00"",""559.1"""
"Juva Partala,""2023"",""3"",""31"",""16:00"",""494.6"""
"Juva Partala,""2023"",""3"",""31"",""17:00"",""391.5"""
"Juva Partala,""2023"",""3"",""31"",""18:00"",""255.1"""
"Juva Partala,""2023"",""3"",""31"",""19:00"",""118.1"""
"Juva Partala,""2023"",""3"",""31"",""20:00"",""12.2"""
"Juva Partala,""2023"",""3"",""31"",""21:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""22:00"",""0"""
"Juva Partala,""2023"",""3"",""31"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""06:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""07:00"",""6.4"""
"Juva Partala,""2023"",""4"",""1"",""08:00"",""140.9"""
"Juva Partala,""2023"",""4"",""1"",""09:00"",""296.2"""
"Juva Partala,""2023"",""4"",""1"",""10:00"",""397.9"""
"Juva Partala,""2023"",""4"",""1"",""11:00"",""504"""
"Juva Partala,""2023"",""4"",""1"",""12:00"",""568"""
"Juva Partala,""2023"",""4"",""1"",""13:00"",""490.8"""
"Juva Partala,""2023"",""4"",""1"",""14:00"",""603.8"""
"Juva Partala,""2023"",""4"",""1"",""15:00"",""559.8"""
"Juva Partala,""2023"",""4"",""1"",""16:00"",""506.8"""
"Juva Partala,""2023"",""4"",""1"",""17:00"",""427.2"""
"Juva Partala,""2023"",""4"",""1"",""18:00"",""158.2"""
"Juva Partala,""2023"",""4"",""1"",""19:00"",""119.7"""
"Juva Partala,""2023"",""4"",""1"",""20:00"",""13.9"""
"Juva Partala,""2023"",""4"",""1"",""21:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""1"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""06:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""07:00"",""7.1"""
"Juva Partala,""2023"",""4"",""2"",""08:00"",""106.8"""
"Juva Partala,""2023"",""4"",""2"",""09:00"",""193.6"""
"Juva Partala,""2023"",""4"",""2"",""10:00"",""387.8"""
"Juva Partala,""2023"",""4"",""2"",""11:00"",""513.5"""
"Juva Partala,""2023"",""4"",""2"",""12:00"",""545.1"""
"Juva Partala,""2023"",""4"",""2"",""13:00"",""561.7"""
"Juva Partala,""2023"",""4"",""2"",""14:00"",""484.8"""
"Juva Partala,""2023"",""4"",""2"",""15:00"",""399.3"""
"Juva Partala,""2023"",""4"",""2"",""16:00"",""411.4"""
"Juva Partala,""2023"",""4"",""2"",""17:00"",""363.8"""
"Juva Partala,""2023"",""4"",""2"",""18:00"",""142.3"""
"Juva Partala,""2023"",""4"",""2"",""19:00"",""135.5"""
"Juva Partala,""2023"",""4"",""2"",""20:00"",""13.2"""
"Juva Partala,""2023"",""4"",""2"",""21:00"",""0.1"""
"Juva Partala,""2023"",""4"",""2"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""2"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""06:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""07:00"",""9.7"""
"Juva Partala,""2023"",""4"",""3"",""08:00"",""115.1"""
"Juva Partala,""2023"",""4"",""3"",""09:00"",""257.7"""
"Juva Partala,""2023"",""4"",""3"",""10:00"",""401.2"""
"Juva Partala,""2023"",""4"",""3"",""11:00"",""520.1"""
"Juva Partala,""2023"",""4"",""3"",""12:00"",""593.6"""
"Juva Partala,""2023"",""4"",""3"",""13:00"",""626.6"""
"Juva Partala,""2023"",""4"",""3"",""14:00"",""614"""
"Juva Partala,""2023"",""4"",""3"",""15:00"",""565.4"""
"Juva Partala,""2023"",""4"",""3"",""16:00"",""502.6"""
"Juva Partala,""2023"",""4"",""3"",""17:00"",""400.7"""
"Juva Partala,""2023"",""4"",""3"",""18:00"",""265.4"""
"Juva Partala,""2023"",""4"",""3"",""19:00"",""128"""
"Juva Partala,""2023"",""4"",""3"",""20:00"",""18.6"""
"Juva Partala,""2023"",""4"",""3"",""21:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""3"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""06:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""07:00"",""9.4"""
"Juva Partala,""2023"",""4"",""4"",""08:00"",""125.6"""
"Juva Partala,""2023"",""4"",""4"",""09:00"",""265.7"""
"Juva Partala,""2023"",""4"",""4"",""10:00"",""404.7"""
"Juva Partala,""2023"",""4"",""4"",""11:00"",""517.6"""
"Juva Partala,""2023"",""4"",""4"",""12:00"",""587.8"""
"Juva Partala,""2023"",""4"",""4"",""13:00"",""623.5"""
"Juva Partala,""2023"",""4"",""4"",""14:00"",""611.7"""
"Juva Partala,""2023"",""4"",""4"",""15:00"",""571.9"""
"Juva Partala,""2023"",""4"",""4"",""16:00"",""312.7"""
"Juva Partala,""2023"",""4"",""4"",""17:00"",""206.3"""
"Juva Partala,""2023"",""4"",""4"",""18:00"",""129.4"""
"Juva Partala,""2023"",""4"",""4"",""19:00"",""52.6"""
"Juva Partala,""2023"",""4"",""4"",""20:00"",""10.8"""
"Juva Partala,""2023"",""4"",""4"",""21:00"",""0.2"""
"Juva Partala,""2023"",""4"",""4"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""4"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""06:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""07:00"",""9"""
"Juva Partala,""2023"",""4"",""5"",""08:00"",""127.5"""
"Juva Partala,""2023"",""4"",""5"",""09:00"",""269.5"""
"Juva Partala,""2023"",""4"",""5"",""10:00"",""252"""
"Juva Partala,""2023"",""4"",""5"",""11:00"",""229.2"""
"Juva Partala,""2023"",""4"",""5"",""12:00"",""306.6"""
"Juva Partala,""2023"",""4"",""5"",""13:00"",""619.8"""
"Juva Partala,""2023"",""4"",""5"",""14:00"",""595.8"""
"Juva Partala,""2023"",""4"",""5"",""15:00"",""556.9"""
"Juva Partala,""2023"",""4"",""5"",""16:00"",""495.6"""
"Juva Partala,""2023"",""4"",""5"",""17:00"",""395.7"""
"Juva Partala,""2023"",""4"",""5"",""18:00"",""262.8"""
"Juva Partala,""2023"",""4"",""5"",""19:00"",""130.6"""
"Juva Partala,""2023"",""4"",""5"",""20:00"",""24"""
"Juva Partala,""2023"",""4"",""5"",""21:00"",""0.4"""
"Juva Partala,""2023"",""4"",""5"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""5"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""06:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""07:00"",""15.5"""
"Juva Partala,""2023"",""4"",""6"",""08:00"",""133.7"""
"Juva Partala,""2023"",""4"",""6"",""09:00"",""270.2"""
"Juva Partala,""2023"",""4"",""6"",""10:00"",""405.1"""
"Juva Partala,""2023"",""4"",""6"",""11:00"",""514.2"""
"Juva Partala,""2023"",""4"",""6"",""12:00"",""584.4"""
"Juva Partala,""2023"",""4"",""6"",""13:00"",""613"""
"Juva Partala,""2023"",""4"",""6"",""14:00"",""599.5"""
"Juva Partala,""2023"",""4"",""6"",""15:00"",""549.3"""
"Juva Partala,""2023"",""4"",""6"",""16:00"",""486.7"""
"Juva Partala,""2023"",""4"",""6"",""17:00"",""396"""
"Juva Partala,""2023"",""4"",""6"",""18:00"",""265.5"""
"Juva Partala,""2023"",""4"",""6"",""19:00"",""133.9"""
"Juva Partala,""2023"",""4"",""6"",""20:00"",""26.9"""
"Juva Partala,""2023"",""4"",""6"",""21:00"",""0.2"""
"Juva Partala,""2023"",""4"",""6"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""6"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""06:00"",""0.1"""
"Juva Partala,""2023"",""4"",""7"",""07:00"",""22.6"""
"Juva Partala,""2023"",""4"",""7"",""08:00"",""147.9"""
"Juva Partala,""2023"",""4"",""7"",""09:00"",""289.3"""
"Juva Partala,""2023"",""4"",""7"",""10:00"",""425"""
"Juva Partala,""2023"",""4"",""7"",""11:00"",""534.8"""
"Juva Partala,""2023"",""4"",""7"",""12:00"",""614.3"""
"Juva Partala,""2023"",""4"",""7"",""13:00"",""642.8"""
"Juva Partala,""2023"",""4"",""7"",""14:00"",""626.8"""
"Juva Partala,""2023"",""4"",""7"",""15:00"",""570.2"""
"Juva Partala,""2023"",""4"",""7"",""16:00"",""519"""
"Juva Partala,""2023"",""4"",""7"",""17:00"",""422.8"""
"Juva Partala,""2023"",""4"",""7"",""18:00"",""291"""
"Juva Partala,""2023"",""4"",""7"",""19:00"",""149.5"""
"Juva Partala,""2023"",""4"",""7"",""20:00"",""33.4"""
"Juva Partala,""2023"",""4"",""7"",""21:00"",""0.6"""
"Juva Partala,""2023"",""4"",""7"",""22:00"",""0"""
"Juva Partala,""2023"",""4"",""7"",""23:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""00:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""01:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""02:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""03:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""04:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""05:00"",""0"""
"Juva Partala,""2023"",""4"",""8"",""06:00"",""0.2"""
"Juva Partala,""2023"",""4"",""8"",""07:00"",""24.8"""
"Juva Partala,""2023"",""4"",""8"",""08:00"",""145.9"""
"Juva Partala,""2023"",""4"",""8"",""09:00"",""279.6"""
"Juva Partala,""2023"",""4"",""8"",""10:00"",""418.7"""
"Juva Partala,""2023"",""4"",""8"",""11:00"",""409.4"""
"Juva Partala,""2023"",""4"",""8"",""12:00"",""313.2"""
"Juva Partala,""2023"",""4"",""8"",""13:00"",""261.7"""
"Juva Partala,""2023"",""4"",""8"",""14:00"",""410"""
"Juva Partala,""2023"",""4"",""8"",""15:00"",""440"""
"Juva Partala,""2023"",""4"",""8"",""16:00"",""405.5"""
"Juva Partala,""2023"",""4"",""8"",""17:00"",""313.3"""
